Harvest ID,Date,Client,Project,Task,Notes,Hours,Billable?,Billable Rate
2967918652,2026-07-13,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1183] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning evidence showing the transient caching-pool CPU spike cleared, all production deployments/pods were ready, and monitor-noise follow-up was routed to CDG-1185 (measured from 1 qualifying CTO run across CDG-1183 = 3.4 min; triage/CEO routing runs excluded)",0.06,Yes,110.0
2967966773,2026-07-13,Century Driving School,Century Driving Onramp misc,Admin,[CDG-1185] Investigate duplicate production cluster monitor cycles/reports — delivered root-cause investigation and draft cdg-utils PR #4 for duplicate monitor service/supervisor scheduling plus stale state-field parsing (measured from 1 qualifying Codex run across CDG-1185 = 3.9 min; duplicated parent CTO run already billed under CDG-1183 and excluded),0.07,Yes,110.0
2968027065,2026-07-13,Influxdb,Influxdb,Rails Programming,"[PR 669 build/review roll-up: 18.18 billable hrs across matching existing Rails entries from 2026-04-21 through 2026-07-13; older matching entries are locked/invoiced.] ""_blank"" referrer hardener fixes and merging the rails8 cache fanout changes in. Weekly status meeting with Nate and Olga",1.27,Yes,145.0
2968233009,2026-07-14,Century Driving School,Century Driving Onramp misc,AI,"Get the paperclip instance unstuck, and then picked up on the REGRESSION testing of the Convo app with the DLN number changes. There is an issue with how the system would transfer to a real user, and it seems to be tied to how tools are called. Still digging into this.",0.5,Yes,110.0
2968764625,2026-07-14,Century Driving School,Convo,QA,"[CDG-1199 +1239] Convo road-test happy path regression — delivered current-dev QA no-repro proof for recurring eligible-adult road-test failures, with green TestRuns showing the flow reaches road-test options/payment when confirmed (bundled tags [CDG-1199] [CDG-1239]; measured from 2 qualifying QA runs across CDG-1199/1239 = 8.1 min; triage/routing, adapter recovery, and cancelled/failed retry runs excluded)",0.14,Yes,110.0
2968846136,2026-07-14,Influxdb,Influxdb,Admin,Take a look at the new retry logic to verify the change will work.,1.17,Yes,145.0
2968906291,2026-07-15,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1261] [email:bug] locations#comm view crashes with nil[] at comm.html.erb:124 on GET /comm — delivered dev QA non-repro evidence for bare /comm requests across browser, Facebook crawler, Twitterbot, and direct pod/Host-header requests, with 200 OK Rails log proof and production-evidence blocker documented (measured from 1 qualifying QA run across CDG-1261 = 1.8 min; triage/CEO routing runs excluded)",0.03,Yes,110.0
2969019145,2026-07-15,Century Driving School,Century Driving Onramp misc,Admin,"Continue looking into the Comm bug bubbled up from Facebook, X, etc that happens if no params are pre loaded by a specific environment",1.15,Yes,110.0
2969050354,2026-07-15,Century Driving School,Convo,Development,Fix the eligability step on Road Tests to force check the backend for the correct permit date,0.82,Yes,110.0
2969054539,2026-07-15,Century Driving School,Convo,Development,"[CDG-1239 +1275/1279] Convo road-test happy path and slot-taken booking-loop regression — delivered fresh QA red proof, PR #67 booking-loop fix, and green dev validation to payment_info (bundled tags [CDG-1239] [CDG-1275] [CDG-1279]; measured from 3 qualifying agent runs across CDG-1239/1275 = 16.8 min + minimum 0.01h for operator-run CDG-1279 implementation/validation with no usable /runs; failed adapter/recovery, triage-only routing, and status aggregation runs excluded)",0.29,Yes,110.0
2969086263,2026-07-15,Century Driving School,Century Driving Onramp misc,Admin,CDG-1279: fix road-test booking loop on 'slot taken' (retry-guard so the agent picks a different slot + availability-cache invalidation on booking),0.66,Yes,110.0
2969356281,2026-07-15,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1289 +1290] [email:bug] drivinglogs_upload crashes with NoMethodError when POST arrives with no file — delivered dev QA reproduction proof, draft Onramp PR #2389, follow-up PR #2390 for the raw zero-length POST path, and dev QA proof showing no 500 (measured from 5 qualifying agent runs across CDG-1289/1290 = 26.5 min; triage/CEO routing, status-only closeout, and duplicate linked run records excluded).",0.44,Yes,110.0
2969397298,2026-07-15,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1292 +1294] [email:bug] learners_upload crashes with NoMethodError when the LOTC upload form is POSTed with no file attached — delivered dev QA reproduction proof, draft Onramp PR #2391, dev deployment, and QA proof showing missing-file LOTC upload redirects instead of 500ing (measured from 3 qualifying agent runs across CDG-1292/1294 = 20.9 min; triage/CEO/CTO routing, status-only closeout, and duplicate linked run records excluded).",0.35,Yes,110.0
2969647773,2026-07-15,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1304] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production-warning diagnostic finding that required monitor report artifacts and prod kube diagnostics were unavailable from the agent runtime, with exact unblock evidence paths documented; no production writes performed (measured from 1 qualifying CTO run across CDG-1304 = 1.8 min; triage/CEO routing and later blocked rechecks excluded)",0.03,Yes,110.0
2969761156,2026-07-15,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1289 +1290] [email:bug] drivinglogs_upload crashes with NoMethodError when POST arrives with no file (CONTENT_LENGTH 0, empty params) — fixed the no-file drivinglogs upload crash and added QA visual proof (measured from 8 deduplicated agent runs across CDG-1289/1290 = 30.1 min).",0.5,Yes,110.0
2969761160,2026-07-15,Century Driving School,Century Driving Onramp misc,Support,[CDG-1292 +1294] [email:bug] learners_upload crashes with NoMethodError when the LOTC upload form is POSTed with no file attached — fixed the missing learner-upload file crash and added QA visual proof (measured from 8 deduplicated agent runs across CDG-1292/1294 = 33.9 min).,0.57,Yes,110.0
2969604348,2026-07-16,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1304] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production diagnostics access finding: linked monitor reports and prod kubeconfig were unavailable in runtime, with exact operator evidence/unblock commands documented; no production writes performed (measured from 1 qualifying CTO run across CDG-1304 = 1.8 min; triage/routing and CDG-1306 escalation-only runs excluded)",0.03,Yes,110.0
2969659771,2026-07-16,Century Driving School,Convo,QA,"[CDG-1314 +1315/1317/1318/1319/1320] [convo-regression] Segment 1 course lookup / class-times regression on dev — delivered QA characterization, slow onramp_api course lookup SQL evidence, draft onramp_api PR #278, draft Convo PR #68, and green dev QA proof for both fixes (bundled tags [CDG-1314] [CDG-1315] [CDG-1317] [CDG-1318] [CDG-1319] [CDG-1320]; measured from 11 qualifying unique agent runs across CDG-1314/1315/1317/1318/1319/1320 = 44.2 min; duplicate linked run records counted once; triage-only closeout beyond routing excluded).",0.74,Yes,110.0
2969788885,2026-07-16,Century Driving School,Century Driving Onramp misc,Development,"Apply the security update to the CMS, look at other applied PRs",0.88,Yes,110.0
2970318999,2026-07-16,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1351 +1354] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production diagnostics and CTO disposition: node high-memory threshold warning with all nodes/deployments/pods ready, public probes reachable, no app/code/config fix indicated (measured from 2 qualifying agent runs across CDG-1351/1354 = 4.3 min; triage/CEO routing, access-blocked coordination, and duplicate linked run records excluded)",0.07,Yes,110.0
2970365726,2026-07-16,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1357 +1361/1362] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production diagnostics, QA public availability proof, and CTO disposition that the alert was a node-memory threshold warning with no confirmed public outage and no Paperclip engineering action indicated (measured from 4 qualifying agent runs across CDG-1357/1361/1362 = 12.3 min; triage/routing and duplicate linked run records excluded)",0.2,Yes,110.0
2970420756,2026-07-16,Century Driving School,Convo,Development,"[CDG-1340 +1341] [convo-regression] REGRESSION road-test happy path (eligible adult) failing on dev — delivered dev QA reproduction proof, draft onramp_api PR #279 for the missing validate_license endpoint/DLN canonicalization, and red dev validation proof showing the fix was not deployed yet (measured from 4 unique qualifying agent runs across CDG-1340/1341 = 12.3 min; triage/routing, duplicate linked run records, and 2026-07-17 re-check excluded).",0.2,Yes,110.0
2970549887,2026-07-17,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all pods Running/Completed across 8 nodes, no Failed/Evicted pods to prune. Node resources nominal (CPU 4-26%, mem 30-69%). ArgoCD 7/7 apps Synced+Healthy. Resque: 10 failed jobs - 7 DirtyExit from nightly restart (expected), but 3 are ActiveRecord::RecordNotFound in Resque::SmsRequestPayment on the billing queue (enrollments 1564353/1564372/1564392, Jul 16) - left in place for investigation rather than cleared, since payment-request SMS silently did not send. Queues elevated but draining: course_cache 215->208, road_test_cache burst to 222 then draining. GitHub: 40 open issues (20 onramp incl. 7 high-priority bugs, 10 api, 10 cms), 32 open PRs incl. 2 security PRs on cms (Next.js CVEs, swiper prototype pollution) open since Jul 13. No merges in last 48h.",0.5,Yes,110.0
2970589964,2026-07-17,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1379 +1380/1381] [monitor:daily-check/findings] Daily check: 3 Resque::SmsRequestPayment jobs failed with RecordNotFound on the billing queue — delivered dev QA reproduction proof and draft Onramp PR #2392 with missing-enrollment guard, focused spec coverage, and smoke verification (measured from 3 qualifying agent runs across CDG-1379/1380/1381 = 11.9 min; triage/routing, duplicate linked run records, and blocked QA ack excluded)",0.2,Yes,110.0
2970951876,2026-07-17,Century Driving School,Century Driving Onramp misc,Admin,Paperclip triage: investigate blocked issues cascade,0.45,Yes,110.0
2971050631,2026-07-17,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1261 +1396/1397] [email:bug] locations#comm view crashes with nil[] at comm.html.erb:124 on GET /comm — delivered PR #2393 dev validation and QA proof for the nil-office /comm fix, including normal/crawler UAs plus simulated unavailable/empty offices returning 200 (measured from 4 qualifying agent runs across CDG-1261/1396/1397 = 11.0 min; routing-only/rejected duplicate runs excluded)",0.18,Yes,110.0
2971050634,2026-07-17,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1357 +1361/1362] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production diagnostics, black-box availability proof, and CTO disposition classifying the alert as a node memory threshold warning with no confirmed user-facing outage (measured from 5 qualifying non-triage agent runs across CDG-1357/1361/1362 = 14.6 min)",0.24,Yes,110.0
2971105525,2026-07-17,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1401 +1403] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production cluster diagnostics, public endpoint availability proof, and CTO disposition that this was node memory/scheduling pressure with no confirmed user-facing outage or app-code fix (measured from 3 qualifying agent runs across CDG-1401/1403 = 5.0 min; triage, CEO routing/acceptance, checkout-conflict, and duplicate linked run records excluded)",0.08,Yes,110.0
